id,employer,date,start_time,end_time,location,website,audience,programs,description
2702,Sandvine,"February 9, 2015",7:30 PM,9:30 PM,Bombshelter,www.sandvine.com/,Co-op and Graduating Students,ALL - ENG faculty,"As a leader in the broadband communications industry, Sandvine solutions enable service providers to deliver quality Internet experiences for customers around the world. That quality experience is no exception for Sandvine Co-ops. Working at Sandvine, you\'ll have the opportunity to develop solutions that have real business impact for our global customers. Your ideas will be heard and transpired into reality, helping to shape tomorrow\'s Internet."
2851,Guidewire Software,"February 10, 2015",11:30 AM,1:30 PM,DC 1301 ,www.guidewire.com/,Co-op Students,"MATH - Computing & Financial Management, MATH - Computer Science, MATH - Computational Mathematics, ENG - Software, ENG - Computer","Join us and you\'ll learn what it\'s like to do professional software development. You\'ll work on meaningful projects. You\'ll write code that we plan to use and work side by side with our core development staff, using the same Agile methodologies and development tools that they use. In fact, you\'ll get to work with lots of very talented, smart and approachable people. One thing is for certain: after a summer spent with Guidewire, you\'ll have a much better idea about whether a career in software development is right for you."
2827,Loblaw,"February 10, 2015",5:00 PM,7:00 PM,DC 1301 ,WWW.LOBLAW.CA/CAREERS,Co-op Students,"ALL - SCI faculty, ALL - MATH faculty, ALL - ENG faculty, ALL - ARTS faculty, ALL - AHS faculty",
2849,Wish,"February 10, 2015",7:30 PM,9:30 PM,TC 2218 ,www.wish.com,Co-op and Graduating Students,"MATH - Computer Science, ENG - System Design, ENG - Software, ENG - Mechatronics, ENG - Computer","Want to work for a rapidly expanding mobile e-commerce startup in downtown San Francisco? Wish was launched in November 2011 and already has over 40 million registered users, making it one of the top 10 mobile applications in both the Android shopping and iPhone Lifestyle categories. Join us to learn about how we became a lead innovator in the mobile e-commerce industry and how you can make an immediate impact on our company."
2864,PagerDuty Inc.,"February 11, 2015",11:30 AM,1:30 PM,DC 1301 ,,Co-op Students,"ALL - MATH faculty, ALL - ENG faculty",
2859,Capco,"February 11, 2015",5:00 PM,7:00 PM,DC 1301 ,www.capco.com,Graduating Students,"MATH - Information Technology Management, MATH - Computing & Financial Management, MATH - Computer Science, ALL - ENG faculty","Are you ready to be part of the transformation of the Financial Service Industry? Are you ready to work on high impact projects at a fast growing consulting firm? Are you ready to become the trusted advisor of global financial institutions in North America, Europe and Asia? Then join Capco!Come to the information session to find out more."
2866,Arista Networks,"February 11, 2015",7:30 PM,9:30 PM,DC 1301 ,www.arista.com,Co-op and Graduating Students,"MATH - Computer Science, ENG - Software, ENG - Mechatronics, ENG - Electrical, ENG - Computer","Have lunch, meet some Arista software engineers, learn about what we do!Bring your resume for a chance to win an iPad Mini."
2926,Meraki,"February 12, 2015",11:30 AM,1:30 PM,DC 1301 ,www.meraki.com/jobs,Co-op and Graduating Students,"MATH - Computer Science, ENG - Software, ENG - Electrical, ENG - Computer","Come join us and FREE FOOD as we share more about the cool things we work on at Meraki!  Cisco Meraki is an industry leader in cloud controlled networking, continuing to invent truly plug and play large scale networks.Meraki produces a full line of networking products including access points, switches and security appliances that allow customers to easily configure and manage networks of all sizes. With a small, nimble team of engineers, Meraki continues to foster an incredible and unique culture. Everyday over 150,000 active networks in over 150 countries around the world rely on Meraki for their network infrastructure. See you soon!"
2810,Stephenson Engineering Ltd.,"February 12, 2015",5:00 PM,7:00 PM,DC 1301 ,,Co-op and Graduating Students,ENG - Civil,"Stephenson Engineering Limited is a private, employee owned company with over 45 years experience in the consulting engineering and construction industry.We have a long and successful history in providing engineering services in the Greater Toronto Area, across Canada and abroad."
2938,Airbnb*,"February 12, 2015",5:00 PM,7:00 PM,TBD*,airbnb.com/jobs,Co-op and Graduating Students,"MATH - Computer Science, ENG - Software","Founded in August of 2008 and based in San Francisco, California, Airbnb is a trusted community marketplace for people to list, discover, and book unique accommodations around the world - online or from a mobile phone. Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences, at any price point, in more than 33,000 cities and 192 countries. With world-class customer service and a growing community of users, Airbnb is the easiest way for people to monetize their extra space and showcase it to an audience of millions. And it\'s just the beginning."
2934,Airbnb*,"February 12, 2015",7:30 PM,9:30 PM,TBD*,airbnb.com/jobs,Co-op and Graduating Students,"MATH - Computer Science, ENG - Software","Founded in August of 2008 and based in San Francisco, California, Airbnb is a trusted community marketplace for people to list, discover, and book unique accommodations around the world - online or from a mobile phone. Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences, at any price point, in more than 33,000 cities and 192 countries. With world-class customer service and a growing community of users, Airbnb is the easiest way for people to monetize their extra space and showcase it to an audience of millions. And it\'s just the beginning."
2933,Blend Labs*,"February 13, 2015",11:30 AM,1:30 PM,TBD*,www.blendlabs.com,Co-op and Graduating Students,"MATH - Computer Science, ENG - Software, ENG - Computer",
2882,Ginger.io,"February 23, 2015",5:00 PM,7:00 PM,Bombshelter,ginger.io,Co-op and Graduating Students,"MATH - Computer Science, ENG - System Design, ENG - Software, ENG - Mechatronics, ENG - Computer","Ginger.io brings the power of big data to behavioral and mental health. Using deep analytics and passive data collected through smartphone sensors, this mobile application identifies patterns in behavior that may impact a patients health and well-being. That insight is then shared with patients and their care teams to help better manage health conditions and improve treatment plans. Doctors can use the Ginger.io platform to reach out when patients need support and deliver the right care at the right time-building a stronger connection between patients and providers. Ginger.io is VC funded and currently working with leading US healthcare institutions including Kaiser Permanente, UCSF, Novant Health and Cincinnati Childrens Hospital."
2883,LogiSense Corporation,"February 23, 2015",7:30 PM,9:30 PM,Bombshelter,www.logisense.com,Co-op and Graduating Students,"ENG - Software, ENG - Computer","LogiSense is a global provider of usage rating and billing solutions to the telecom, hosted communications, cloud, machine-to-machine, and unified communications industries. To win in the connected world, CSPs rely on LogiSense\'s flagship solution, EngageIP, to go to market quickly with new services, unique rating, bundles, tiering, and accurate billing for any service, any medium, and provider.We are always looking for proactive, skilled individuals who share a passion for thought leadership, domain expertise and excellent customer service to join our growing team in the following positions: Project Management, Account Executives, Software Developers, and Sales Engineers. If you are interested please visit:www.logisense.com/careers for an updated listing on current openings."
2900,Careerify,"February 24, 2015",11:30 AM,1:30 PM,DC 1301 ,www.careerify.net,Co-op and Graduating Students,"ALL - SCI faculty, ALL - MATH faculty, ALL - ENG faculty, ALL - ARTS faculty",
2887,TATA Consultancy Services,"February 24, 2015",5:00 PM,7:00 PM,DC 1301,www.tcs.com,Co-op and Graduating Students,"ALL - MATH faculty, ALL - ENG faculty","TCS Canada is looking for entry level software developers, with willingness to learn and contribute towards the growth of TCS Canada. We are looking for dynamic candidates with the ability to contribute leading edge perspectives.By becoming a TCS employee, you can be certain that you are joining a world-class team of over 276,000 of the worlds best-trained IT consultants in forty-two countries worldwide. Generating revenue of $13.4 billion for the fiscal year ending March 31, 2014, TCS maintained a 99% retention rate among more than one thousand clients from a wide range of industries."
2930,Flatiron Health,"February 25, 2015",11:30 AM,1:30 PM,DC 1301 ,www.flatiron.com,Co-op and Graduating Students,"MATH - Statistics for Health, MATH - Computer Science, MATH - Bioinformatics, ENG - Software, ENG - Computer","Flatiron is a health tech company based in NYC whos mission is to revolutionize cancer care and research by bringing a modern approach to software and data management within the cancer care space.  Only 4% of patients diagnosed with cancer in the United States participate in clinical trails. For the rest, their data is captured in siloed and inconsistent/unstructured formats.  Because of this 96% of patients data, journey and experience is lost to the advancement of cancer treatment or care."
2878,Digiflare Inc.,"February 25, 2015",5:00 PM,7:00 PM,TC 2218 ,digiflare.com/,Co-op and Graduating Students,"MATH - Computer Science, ENG - Software, ENG - Mechatronics, ENG - Electrical, ENG - Computer",
2917,The Working Group,"February 26, 2015",11:30 AM,1:30 PM,Fed Hall - Meeting Room 1,twg.ca,Co-op Students,"MATH - Computer Science, ENG - Software, ENG - Computer","Join Peter Sobot, Head of Labs, and find out what it is like to build software at one of North Americas leading product design agencies. Peter is a University of Waterloo graduate who first met The Working Group during a co-op placement. Today, he is leading TWG Labs, a division focused purely on experiments, learning and tools."
2905,McRae Integration Ltd.,"February 26, 2015",5:00 PM,7:00 PM,DC 1301 ,www.mcraeintegration.com/,Co-op and Graduating Students,"ENG - System Design, ENG - Mechatronics, ENG - Mechanical, ENG - Electrical, ALL - ENG faculty","We LOVE Beer!We are seeking motivated individuals looking for rewarding co-op and/or full time opportunities to get involved in our industry.  We offer a work environment where you will have autonomy and freedom, plus the added benefit of mentoring from industry experts when you require it."
2908,Infusion,"March 4, 2015",2:30 PM,4:30 PM,SLC- Multipurpose Room,www.infusion.com,Co-op and Graduating Students,"ALL - MATH faculty, ALL - ENG faculty",
2943,BDO Canada LLP,"March 12, 2015",11:30 AM,1:30 PM,TBD*,www.bdo.ca,Co-op and Graduating Students,"MATH - Computing & Financial Management, MATH - Business Administration, ARTS - Accounting & Financial Management","BDO prides itself on delivering quality client service, technical expertise and unique specializations. We effectively serve owner-managed, large and mid-market companies, communities and non-profits in a broad range of industries. As a hard-working team of practice and internal function professionals, we communicate and collaborate on many different projects. Our strong sense of professionalism, commitment and loyalty accompanies a genuine respect for each other, our clients, and our communities. We work to solve problems and implement solutions in a timely manner, while acting with honesty and integrity at all times. Come join us to learn more about exciting career opportunities with BDO!"
2906,Microsoft,"March 17, 2015",7:30 PM,9:30 PM,DC 1302,www.microsoft.com/university,Co-op and Graduating Students,"ALL - MATH faculty, ALL - ENG faculty",
