Exam,Section(s),Day,Date,Start,Finish,Location
BIOL 439,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
BIOL 443,001,Friday,"December 8, 2017",9:00 AM,11:30 AM,TBA
BIOL 444,001,Tuesday,"December 19, 2017",12:30 PM,3:00 PM,TBA
BIOL 447,001,Monday,"December 11, 2017",7:30 PM,10:00 PM,TBA
BIOL 448,001,Friday,"December 15, 2017",7:30 PM,10:00 PM,TBA
BIOL 456,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
BIOL 470,001,Saturday,"December 16, 2017",12:30 PM,3:00 PM,Sched Only
BIOL 473,001,Tuesday,"December 12, 2017",7:30 PM,10:00 PM,TBA
BIOL 479,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,TBA
BME 101L,001,Monday,"December 11, 2017",12:30 PM,3:00 PM,Sched Only
BME 121,001,Friday,"December 15, 2017",12:30 PM,3:00 PM,Sched Only
BME 161,001,Thursday,"December 14, 2017",9:00 AM,11:30 AM,Sched Only
BME 181,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
BME 213,001,Friday,"December 15, 2017",12:30 PM,3:00 PM,Sched Only
BME 261,001,Wednesday,"December 13, 2017",9:00 AM,11:30 AM,Sched Only
BME 281,001,Thursday,"December 7, 2017",4:00 PM,6:30 PM,Sched Only
BME 285,001,Monday,"December 11, 2017",4:00 PM,6:30 PM,Sched Only
BME 384,001,Thursday,"December 7, 2017",7:30 PM,10:00 PM,Sched Only
BME 386,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,Sched Only
BME 392,001,Monday,"December 11, 2017",4:00 PM,6:30 PM,Sched Only
BUS 111W,,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
BUS 127W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 208W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 231W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 247W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 283W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 288W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 352W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 354W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 357W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 362W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 387W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 393W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 408W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 412W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 413W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 423W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 429W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 435W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 443W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 451W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 460W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 466W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 467W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 473W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 477W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 480W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 481W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 486W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 487W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
BUS 493UW,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
CHE 100,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CHE 102,001 to 012,Tuesday,"December 19, 2017",9:00 AM,11:30 AM,TBA
CHE 200,001,Friday,"December 15, 2017",4:00 PM,6:30 PM,TBA
CHE 211,001,Monday,"December 18, 2017",9:00 AM,11:30 AM,Sched Only
CHE 220,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
CHE 230,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,TBA
CHE 231,001,Saturday,"December 9, 2017",7:30 PM,10:00 PM,Sched Only
CHE 241,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,Sched Only
CHE 313,001,Tuesday,"December 19, 2017",4:00 PM,6:30 PM,TBA
CHE 331,001,Saturday,"December 9, 2017",9:00 AM,11:30 AM,Sched Only
CHE 361,001,Saturday,"December 16, 2017",9:00 AM,11:30 AM,TBA
CHE 420,001,Friday,"December 8, 2017",9:00 AM,11:30 AM,TBA
CHE 425,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
CHE 480,001,Thursday,"December 14, 2017",4:00 PM,6:30 PM,TBA
CHE 516,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,Sched Only
CHE 541,001,Monday,"December 11, 2017",7:30 PM,10:00 PM,Sched Only
CHE 571,001,Monday,"December 18, 2017",7:30 PM,10:00 PM,Sched Only
CHE 622,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
CHEM 120,001 to 006,Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
CHEM 120L,001 to 014,Thursday,"December 7, 2017",7:30 PM,9:30 PM,TBA
CHEM 123,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
CHEM 209,001,Saturday,"December 16, 2017",9:00 AM,11:30 AM,TBA
CHEM 220,001,Thursday,"December 14, 2017",4:00 PM,6:30 PM,TBA
CHEM 237,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CHEM 237L,001 to 003,Monday,"December 11, 2017",12:30 PM,2:30 PM,TBA
CHEM 240,001,Wednesday,"December 20, 2017",9:00 AM,11:30 AM,Sched Only
CHEM 262,001,Tuesday,"December 12, 2017",4:00 PM,6:30 PM,TBA
CHEM 264,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,TBA
CHEM 266,"001,002",Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
CHEM 267,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
CHEM 302,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
CHEM 310,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CHEM 331,001,Thursday,"December 21, 2017",9:00 AM,11:30 AM,TBA
CHEM 333,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,TBA
CHEM 339,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
CHEM 356,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,TBA
CHEM 363,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
CHEM 370,001,Thursday,"December 7, 2017",4:00 PM,6:30 PM,Sched Only
CHEM 383,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
CHEM 400,001,Tuesday,"December 12, 2017",12:30 PM,3:00 PM,TBA
CHEM 400,002,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
CHEM 400,003,Thursday,"December 7, 2017",9:00 AM,11:30 AM,Sched Only
CHEM 430,001,Wednesday,"December 20, 2017",12:30 PM,3:00 PM,TBA
CHEM 432,001,Thursday,"December 14, 2017",12:30 PM,3:00 PM,TBA
CHEM 464,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,TBA
CHEM 731,002,Wednesday,"December 20, 2017",12:30 PM,3:00 PM,TBA
CHEM 740,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,Sched Only
CHEM 770,001,Thursday,"December 7, 2017",4:00 PM,6:30 PM,Sched Only
CHINA 101R,"001,002",Thursday,"December 21, 2017",9:00 AM,11:30 AM,Sched Only
CHINA 102R,001,Tuesday,"December 12, 2017",9:00 AM,11:30 AM,Sched Only
CHINA 120R,"001,002",Saturday,"December 16, 2017",4:00 PM,6:30 PM,Sched Only
CHINA 201R,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,Sched Only
CHINA 202R,001,Wednesday,"December 20, 2017",9:00 AM,11:30 AM,Sched Only
CHINA 301R,001,Saturday,"December 16, 2017",9:00 AM,11:30 AM,Sched Only
CHINA 320R,001,Saturday,"December 9, 2017",9:00 AM,11:00 AM,Sched Only
CIVE 100,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 115,"001,002",Tuesday,"December 12, 2017",9:00 AM,11:30 AM,TBA
CIVE 204,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 221,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 224,001,Tuesday,"December 19, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 241,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 265,001,Wednesday,"December 13, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 313,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 332,001,Friday,"December 8, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 343,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,Sched Only
CIVE 354,001,Tuesday,"December 12, 2017",9:00 AM,11:30 AM,Sched Only
CIVE 381,001,Tuesday,"December 19, 2017",7:30 PM,10:00 PM,Sched Only
CIVE 382,001,Monday,"December 11, 2017",7:30 PM,10:00 PM,Sched Only
CIVE 486,001,Friday,"December 8, 2017",4:00 PM,6:30 PM,Sched Only
CIVE 497,001,Tuesday,"December 19, 2017",9:00 AM,11:30 AM,TBA
CLAS 100,001,Thursday,"December 14, 2017",4:00 PM,6:00 PM,TBA
CLAS 202,001,Thursday,"December 14, 2017",12:30 PM,2:00 PM,TBA
CLAS 221,001,Tuesday,"December 12, 2017",4:00 PM,6:30 PM,Sched Only
CLAS 230,001,Wednesday,"December 20, 2017",9:00 AM,11:30 AM,TBA
CLAS 252,001,Wednesday,"December 20, 2017",12:30 PM,2:00 PM,TBA
CLAS 261,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
CLAS 321,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
CLAS 384,001,Tuesday,"December 12, 2017",12:30 PM,2:30 PM,TBA
CLAS 486,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
CLAS 651,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
CM 762,001,Tuesday,"December 19, 2017",7:30 PM,10:00 PM,TBA
CM 763,001,Tuesday,"December 12, 2017",9:00 AM,11:30 AM,TBA
CMW 363,001,Friday,"December 8, 2017",9:00 AM,11:30 AM,Sched Only
CO 227,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CO 250,"001,002",Friday,"December 15, 2017",9:00 AM,11:30 AM,TBA
CO 255,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,Sched Only
CO 330,001,Saturday,"December 16, 2017",12:30 PM,3:00 PM,TBA
CO 342,001,Tuesday,"December 19, 2017",9:00 AM,11:30 AM,TBA
CO 351,001,Monday,"December 18, 2017",4:00 PM,6:30 PM,TBA
CO 367,001,Thursday,"December 21, 2017",4:00 PM,6:30 PM,TBA
CO 370,001,Wednesday,"December 13, 2017",9:00 AM,11:30 AM,TBA
CO 372,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CO 442,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
CO 450,001,Friday,"December 8, 2017",7:30 PM,10:00 PM,TBA
CO 456,001,Tuesday,"December 19, 2017",4:00 PM,6:30 PM,TBA
CO 485,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
CO 642,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
CO 650,001,Friday,"December 8, 2017",7:30 PM,10:00 PM,TBA
CO 685,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
COMM 231,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
COMM 421,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
COMM 431,001,Thursday,"December 7, 2017",4:00 PM,6:30 PM,TBA
CROAT 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
CS 100,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
CS 105,"001,002",Thursday,"December 14, 2017",9:00 AM,11:30 AM,TBA
CS 115,001 to 011,Wednesday,"December 20, 2017",12:30 PM,3:00 PM,TBA
CS 116,001 to 003,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
CS 135,001 to 011,Wednesday,"December 20, 2017",9:00 AM,11:30 AM,TBA
CS 136,001 to 003,Wednesday,"December 20, 2017",4:00 PM,6:30 PM,TBA
CS 137,001,Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
CS 145,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,TBA
CS 234,"001,002",Friday,"December 8, 2017",7:30 PM,10:00 PM,TBA
CS 240,001 to 003,Tuesday,"December 12, 2017",9:00 AM,11:30 AM,TBA
CS 241,001 to 004,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CS 241E,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
CS 245,001 to 007,Monday,"December 18, 2017",4:00 PM,6:30 PM,TBA
CS 245E,001,Monday,"December 18, 2017",4:00 PM,6:30 PM,TBA
CS 246,001 to 008,Wednesday,"December 13, 2017",4:00 PM,6:30 PM,TBA
CS 246E,001,Wednesday,"December 13, 2017",4:00 PM,6:30 PM,TBA
CS 251,001 to 003,Friday,"December 15, 2017",4:00 PM,6:30 PM,TBA
CS 330,"001,002",Monday,"December 11, 2017",12:30 PM,3:00 PM,TBA
CS 335,001,Saturday,"December 16, 2017",9:00 AM,11:30 AM,TBA
CS 338,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
CS 341,001 to 004,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
CS 343,"001,002",Tuesday,"December 19, 2017",12:30 PM,3:00 PM,TBA
CS 348,001 to 004,Friday,"December 15, 2017",7:30 PM,10:00 PM,TBA
CS 349,"001,002",Thursday,"December 21, 2017",9:00 AM,11:30 AM,TBA
CS 350,001 to 005,Tuesday,"December 12, 2017",7:30 PM,10:00 PM,TBA
CS 360,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,TBA
CS 370,001 to 003,Wednesday,"December 20, 2017",12:30 PM,3:00 PM,TBA
CS 430,001,Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
CS 432,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,TBA
CS 445,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
CS 456,"001,002",Wednesday,"December 13, 2017",9:00 AM,11:30 AM,TBA
CS 458,"001,002",Thursday,"December 7, 2017",4:00 PM,6:30 PM,TBA
CS 466,001,Friday,"December 8, 2017",7:30 PM,10:00 PM,TBA
CS 486,"001,002",Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
CS 488,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,TBA
CS 489,"001,002",Friday,"December 15, 2017",12:30 PM,3:00 PM,TBA
CS 645,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
CS 656,"001,002",Wednesday,"December 13, 2017",9:00 AM,11:30 AM,TBA
CS 658,"001,002",Thursday,"December 7, 2017",4:00 PM,6:30 PM,TBA
CS 666,001,Friday,"December 8, 2017",7:30 PM,10:00 PM,TBA
CS 686,"001,002",Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
CS 688,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,TBA
CS 698,"001,002",Friday,"December 15, 2017",12:30 PM,3:00 PM,TBA
DRAMA 386,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
DUTCH 101,001,Saturday,"December 9, 2017",4:00 PM,6:30 PM,Sched Only
DUTCH 201,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
EARTH 121,001,Thursday,"December 21, 2017",9:00 AM,11:30 AM,TBA
EARTH 121,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
EARTH 121L,001 to 006,Monday,"December 18, 2017",7:30 PM,10:00 PM,TBA
EARTH 123,001,Thursday,"December 14, 2017",12:30 PM,3:00 PM,TBA
EARTH 123L,001 to 003,Tuesday,"December 12, 2017",4:00 PM,6:30 PM,Sched Only
EARTH 231,001,Wednesday,"December 20, 2017",7:30 PM,10:00 PM,Sched Only
EARTH 235,001,Saturday,"December 16, 2017",9:00 AM,11:30 AM,TBA
EARTH 260,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
EARTH 331,001,Monday,"December 11, 2017",4:00 PM,6:30 PM,TBA
EARTH 342,"001,002",Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
EARTH 421,001,Tuesday,"December 19, 2017",9:00 AM,11:30 AM,TBA
EARTH 440,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,TBA
EARTH 461,001,Thursday,"December 14, 2017",12:30 PM,3:00 PM,TBA
EASIA 202R,001,Saturday,"December 9, 2017",7:30 PM,10:00 PM,Sched Only
EASIA 360R,001,Wednesday,"December 13, 2017",9:00 AM,11:30 AM,Sched Only
ECE 105,001 to 004,Tuesday,"December 12, 2017",4:00 PM,6:30 PM,TBA
ECE 150,001 to 003,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
ECE 205,001,Saturday,"December 16, 2017",12:30 PM,3:00 PM,TBA
ECE 206,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
ECE 207,"001,002",Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
ECE 209,001,Monday,"December 18, 2017",7:30 PM,10:00 PM,TBA
ECE 222,"001,002",Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
ECE 224,"001,002",Thursday,"December 7, 2017",4:00 PM,6:30 PM,TBA
ECE 240,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
ECE 242,"001,002",Friday,"December 15, 2017",4:00 PM,6:30 PM,TBA
ECE 250,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
ECE 254,"001,002",Monday,"December 11, 2017",9:00 AM,11:30 AM,TBA
ECE 290,001,Monday,"December 11, 2017",12:30 PM,3:00 PM,TBA
ECE 318,001,Monday,"December 11, 2017",12:30 PM,3:00 PM,TBA
ECE 356,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,TBA
ECE 358,001,Tuesday,"December 19, 2017",4:00 PM,6:30 PM,TBA
ECE 361,001,Saturday,"December 9, 2017",12:30 PM,3:00 PM,TBA
ECE 390,001,Tuesday,"December 12, 2017",9:00 AM,11:30 AM,TBA
ECE 451,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
ECE 484,001,Wednesday,"December 13, 2017",4:00 PM,6:30 PM,TBA
ECON 101,001,Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,002,Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,"003,009",Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,004,Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,005,Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,"006,007",Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,008,Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ECON 102,"001,002",Monday,"December 11, 2017",9:00 AM,11:30 AM,TBA
ECON 102,"003,004",Monday,"December 11, 2017",9:00 AM,11:30 AM,TBA
ECON 120W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
ECON 201,"001,002",Wednesday,"December 20, 2017",7:30 PM,10:00 PM,TBA
ECON 201,003,Wednesday,"December 20, 2017",7:30 PM,10:00 PM,TBA
ECON 206,"001,002",Thursday,"December 7, 2017",7:30 PM,10:00 PM,TBA
ECON 207,001,Tuesday,"December 12, 2017",7:30 PM,10:00 PM,TBA
ECON 211,"001,002",Thursday,"December 14, 2017",12:30 PM,2:30 PM,TBA
ECON 212,001,Saturday,"December 16, 2017",4:00 PM,6:30 PM,TBA
ECON 221,001,Saturday,"December 16, 2017",9:00 AM,11:30 AM,TBA
ECON 221,002,Saturday,"December 16, 2017",9:00 AM,11:30 AM,TBA
ECON 231,"001,002",Tuesday,"December 19, 2017",4:00 PM,6:00 PM,TBA
ECON 255,001,Tuesday,"December 19, 2017",9:00 AM,11:30 AM,TBA
ECON 290,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
ECON 301,001,Monday,"December 11, 2017",7:30 PM,10:00 PM,TBA
ECON 302,001,Wednesday,"December 20, 2017",4:00 PM,6:30 PM,TBA
ECON 322,001,Monday,"December 18, 2017",9:00 AM,11:30 AM,TBA
ECON 323,001,Thursday,"December 14, 2017",7:30 PM,9:30 PM,TBA
ECON 341,001,Monday,"December 11, 2017",9:00 AM,10:30 AM,TBA
ECON 351,001,Friday,"December 8, 2017",7:30 PM,10:00 PM,TBA
ECON 361,001,Monday,"December 11, 2017",7:30 PM,10:00 PM,TBA
ECON 371,"001,002",Saturday,"December 16, 2017",7:30 PM,10:00 PM,TBA
ECON 391,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,TBA
ECON 401,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
ECON 421,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
ECON 484,001,Tuesday,"December 19, 2017",12:30 PM,3:00 PM,TBA
ECON 491,001,Wednesday,"December 13, 2017",7:30 PM,10:00 PM,TBA
ECON 673,001,Tuesday,"December 19, 2017",12:30 PM,3:00 PM,TBA
EMLS 129R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENBUS 202,001,Monday,"December 11, 2017",4:00 PM,6:30 PM,TBA
ENBUS 204,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,TBA
ENBUS 306,001,Tuesday,"December 12, 2017",7:30 PM,10:00 PM,TBA
ENGL 100B,001,Tuesday,"December 19, 2017",12:30 PM,3:00 PM,Sched Only
ENGL 101A,002,Monday,"December 18, 2017",12:30 PM,3:00 PM,Sched Only
ENGL 101B,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
ENGL 101B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 104,001,Wednesday,"December 20, 2017",12:30 PM,3:00 PM,TBA
ENGL 108A,001,Tuesday,"December 19, 2017",12:30 PM,3:00 PM,TBA
ENGL 108A,002,Saturday,"December 9, 2017",7:30 PM,10:00 PM,Sched Only
ENGL 108F,001,Saturday,"December 9, 2017",7:30 PM,10:00 PM,Sched Only
ENGL 109,015,Saturday,"December 9, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 109,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 190,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 200A,001,Monday,"December 11, 2017",9:00 AM,10:00 AM,TBA
ENGL 200A,002,Saturday,"December 16, 2017",7:30 PM,10:00 PM,Sched Only
ENGL 200A,003,Saturday,"December 16, 2017",7:30 PM,10:00 PM,Sched Only
ENGL 200A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 210F,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 210I,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 213,001,Friday,"December 8, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 251A,003,Wednesday,"December 13, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 251A,004,Thursday,"December 7, 2017",7:30 PM,10:00 PM,TBA
ENGL 251A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 306A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 309B,001,Thursday,"December 14, 2017",12:30 PM,3:00 PM,TBA
ENGL 310B,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 362,001,Wednesday,"December 13, 2017",4:00 PM,6:00 PM,TBA
ENGL 362,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 371,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 430B,001,Monday,"December 11, 2017",7:30 PM,10:00 PM,Sched Only
ENGL 451B,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,Sched Only
ENGL 460D,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,TBA
ENVE 100,001,Friday,"December 15, 2017",9:00 AM,11:30 AM,Sched Only
ENVE 225,001,Monday,"December 18, 2017",9:00 AM,11:30 AM,Sched Only
ENVE 277,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,Sched Only
ENVE 279,001,Friday,"December 15, 2017",12:30 PM,3:00 PM,Sched Only
ENVE 472,001,Saturday,"December 9, 2017",7:30 PM,10:00 PM,Sched Only
ENVS 105,001,Friday,"December 15, 2017",12:30 PM,3:00 PM,TBA
ENVS 178,001,Tuesday,"December 12, 2017",9:00 AM,11:30 AM,TBA
ENVS 200,001,Thursday,"December 14, 2017",9:00 AM,11:30 AM,TBA
ENVS 201,001,Thursday,"December 7, 2017",9:00 AM,11:30 AM,TBA
ENVS 278,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
ERS 100,001,Wednesday,"December 13, 2017",4:00 PM,6:30 PM,Sched Only
ERS 234,001,Thursday,"December 21, 2017",9:00 AM,11:30 AM,Sched Only
ERS 335,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,Sched Only
ERS 346,001,Saturday,"December 9, 2017",9:00 AM,11:30 AM,Sched Only
ERS 484,001,Monday,"December 11, 2017",12:30 PM,3:00 PM,Sched Only
ERS 684,001,Monday,"December 11, 2017",12:30 PM,3:00 PM,Sched Only
FINE 102,001,Thursday,"December 7, 2017",7:30 PM,10:00 PM,TBA
FR 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 151,001 to 003,Saturday,"December 16, 2017",12:30 PM,3:00 PM,TBA
FR 151,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 152,"001,002",Tuesday,"December 12, 2017",12:30 PM,3:00 PM,Sched Only
FR 152,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 192A,"001,002,004,005",Thursday,"December 14, 2017",7:30 PM,9:30 PM,TBA
FR 192A,003,Thursday,"December 14, 2017",7:30 PM,9:30 PM,Sched Only
FR 192A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 192B,"001,002",Saturday,"December 9, 2017",4:00 PM,6:00 PM,Sched Only
