Exam,Section(s),Day,Date,Start,Finish,Location
ECE 318,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
ECE 356,001,Wednesday,"December 12, 2018",12:30 PM,3:00 PM,TBA
ECE 358,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
ECE 361,001,Saturday,"December 15, 2018",7:30 PM,10:00 PM,TBA
ECE 390,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,TBA
ECE 451,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,TBA
ECE 484,"001,002",Thursday,"December 6, 2018",12:30 PM,3:00 PM,Sched Only
ECON 101,"001,003",Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,002,Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,004,Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,005,Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,006,Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,007,Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,008,Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,"009,010",Monday,"December 10, 2018",7:30 PM,10:00 PM,TBA
ECON 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ECON 102,"001,002",Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
ECON 102,"003,004",Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
ECON 120W,,See https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
ECON 201,"001,003",Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
ECON 201,002,Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
ECON 206,"001,002",Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
ECON 211,"001,002",Saturday,"December 15, 2018",7:30 PM,9:30 PM,TBA
ECON 212,001,Thursday,"December 13, 2018",9:00 AM,11:30 AM,TBA
ECON 221,"001,002",Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
ECON 231,"001,002",Saturday,"December 15, 2018",12:30 PM,2:30 PM,TBA
ECON 241,001,Tuesday,"December 18, 2018",12:30 PM,2:30 PM,TBA
ECON 255,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,TBA
ECON 290,001,Thursday,"December 20, 2018",12:30 PM,3:00 PM,TBA
ECON 306,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
ECON 311,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
ECON 322,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,TBA
ECON 323,001,Monday,"December 10, 2018",9:00 AM,11:00 AM,TBA
ECON 351,001,Saturday,"December 8, 2018",9:00 AM,11:30 AM,Sched Only
ECON 361,001,Thursday,"December 20, 2018",12:30 PM,3:00 PM,TBA
ECON 366,001,Saturday,"December 15, 2018",12:30 PM,2:30 PM,TBA
ECON 371,"001,002",Wednesday,"December 12, 2018",7:30 PM,10:00 PM,TBA
ECON 391,001,Friday,"December 14, 2018",4:00 PM,6:30 PM,TBA
ECON 393,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
ECON 401,001,Thursday,"December 20, 2018",9:00 AM,11:30 AM,TBA
ECON 402,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,TBA
ECON 423,001,Tuesday,"December 18, 2018",9:00 AM,11:00 AM,TBA
ECON 436,001,Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
ECON 441,001,Tuesday,"December 11, 2018",9:00 AM,10:30 AM,TBA
ECON 484,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,TBA
ECON 491,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
ECON 673,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,TBA
EMLS 129R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENBUS 202,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
ENBUS 204,001,Friday,"December 14, 2018",12:30 PM,3:00 PM,TBA
ENGL 101A,001,Saturday,"December 15, 2018",4:00 PM,6:30 PM,TBA
ENGL 101B,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
ENGL 101B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 108A,001,Tuesday,"December 18, 2018",9:00 AM,11:30 AM,Sched Only
ENGL 108P,002,Wednesday,"December 19, 2018",7:30 PM,10:00 PM,TBA
ENGL 109,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 190,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 200A,003,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only 
ENGL 200A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 208C,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only 
ENGL 210F,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 210I,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,Sched Only 
ENGL 251,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,Sched Only 
ENGL 251,003,Monday,"December 17, 2018",7:30 PM,10:00 PM,TBA
ENGL 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 306A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 309C,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
ENGL 310B,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only 
ENGL 325,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only 
ENGL 362,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 371,001,Monday,"December 10, 2018",7:30 PM,10:00 PM,Sched Only 
ENVE 100,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,Sched Only
ENVE 225,001,Thursday,"December 13, 2018",9:00 AM,11:30 AM,Sched Only
ENVE 277,001,Friday,"December 7, 2018",7:30 PM,10:00 PM,Sched Only
ENVE 279,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,Sched Only
ENVE 472,001,Thursday,"December 13, 2018",4:00 PM,6:30 PM,Sched Only
ENVS 105,001,Wednesday,"December 12, 2018",12:30 PM,3:00 PM,TBA
ENVS 178,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,TBA
ENVS 195,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
ENVS 200,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
ENVS 201,001,Thursday,"December 13, 2018",4:00 PM,6:30 PM,TBA
ENVS 278,001,Tuesday,"December 18, 2018",9:00 AM,11:30 AM,TBA
ERS 100,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
ERS 234,001,Friday,"December 14, 2018",4:00 PM,6:30 PM,TBA
ERS 335,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,TBA
ERS 346,001,Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
ERS 484,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
ERS 684,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
FINE 102,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
FR 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 151,001-003,Tuesday,"December 11, 2018",7:30 PM,9:30 PM,TBA
FR 151,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 152,"001,002",Tuesday,"December 18, 2018",9:00 AM,11:00 AM,Sched Only
FR 152,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 192A,"001,002,004,005",Thursday,"December 13, 2018",7:30 PM,9:30 PM,TBA
FR 192A,003,Thursday,"December 13, 2018",7:30 PM,9:30 PM,Sched Only 
FR 192A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 192B,"001,002,004",Saturday,"December 8, 2018",7:30 PM,9:30 PM,Sched Only
FR 192B,003,Saturday,"December 8, 2018",7:30 PM,9:30 PM,Sched Only 
FR 192B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 251,001,Monday,"December 10, 2018",4:00 PM,6:00 PM,Sched Only
FR 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 252,001,Tuesday,"December 18, 2018",9:00 AM,11:00 AM,Sched Only
FR 255,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 276,001,Thursday,"December 13, 2018",7:30 PM,9:30 PM,Sched Only
FR 291,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 296,001,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,Sched Only
FR 296,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 297,001,Friday,"December 14, 2018",7:30 PM,9:30 PM,Sched Only
FR 367,001,Tuesday,"December 11, 2018",4:00 PM,6:00 PM,Sched Only
GBDA 203,001-003,Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
GENE 121,"001,002",Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
GEOG 101,001,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,TBA
GEOG 102,001,Monday,"December 17, 2018",7:30 PM,10:00 PM,TBA
GEOG 201,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
GEOG 203,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
GEOG 233,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,TBA
GEOG 281,001,Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
GEOG 310,001,Friday,"December 14, 2018",12:30 PM,3:00 PM,TBA
GEOG 311,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,TBA
GEOG 340,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
GEOG 371,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,TBA
GEOG 404,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,TBA
GEOG 453,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
GER 100,001,Thursday,"December 20, 2018",12:30 PM,3:00 PM,Sched Only
GER 101,001-004,Thursday,"December 13, 2018",7:30 PM,10:00 PM,Sched Only
GER 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 102,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 201,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 202,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 220,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,Sched Only
GER 334,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only
GERON 201,001,Tuesday,"December 11, 2018",9:00 AM,11:00 AM,TBA
GRK 101,001,Tuesday,"December 11, 2018",7:30 PM,9:30 PM,TBA
GRK 201,001,Thursday,"December 6, 2018",12:30 PM,2:30 PM,Sched Only
GRK 341,001,Thursday,"December 6, 2018",9:00 AM,11:00 AM,Sched Only
GRK 600,001,Thursday,"December 6, 2018",9:00 AM,11:00 AM,Sched Only
HIST 102,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,Sched Only
HIST 103,001,Monday,"December 17, 2018",9:00 AM,11:00 AM,Sched Only 
HIST 105,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,Sched Only
HIST 113,001,Thursday,"December 13, 2018",9:00 AM,11:30 AM,Sched Only 
HIST 115,001,Friday,"December 7, 2018",7:30 PM,10:00 PM,Sched Only 
HIST 200,001,Saturday,"December 8, 2018",7:30 PM,10:00 PM,Sched Only
HIST 216,001,Friday,"December 14, 2018",12:30 PM,2:30 PM,Sched Only
HIST 224,001,Tuesday,"December 11, 2018",12:30 PM,2:30 PM,Sched Only 
HIST 230,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,Sched Only
HIST 242,001,Friday,"December 14, 2018",7:30 PM,9:30 PM,TBA
HIST 250,001,Monday,"December 17, 2018",7:30 PM,10:00 PM,Sched Only
HIST 257,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,Sched Only
HIST 268,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,Sched Only
HIST 291,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,Sched Only
HIST 316,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,Sched Only
HIST 356,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,Sched Only
HIST 358,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,Sched Only
HIST 389,001,Friday,"December 7, 2018",7:30 PM,10:00 PM,Sched Only 
HLTH 101,"001,002",Monday,"December 10, 2018",4:00 PM,6:00 PM,TBA
HLTH 103,001,Monday,"December 17, 2018",12:30 PM,2:30 PM,TBA
HLTH 201,001,Tuesday,"December 11, 2018",9:00 AM,11:00 AM,TBA
HLTH 202,001,Tuesday,"December 18, 2018",4:00 PM,6:00 PM,TBA
HLTH 204,001,Friday,"December 7, 2018",12:30 PM,2:00 PM,TBA
HLTH 333,001,Friday,"December 14, 2018",4:00 PM,6:30 PM,TBA
HLTH 340,001,Saturday,"December 15, 2018",12:30 PM,2:30 PM,TBA
HLTH 341,001,Thursday,"December 6, 2018",12:30 PM,2:30 PM,TBA
HLTH 407,001,Wednesday,"December 12, 2018",7:30 PM,10:00 PM,TBA
HLTH 473,003,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
HRM 200,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
HRM 301,001,Thursday,"December 13, 2018",12:30 PM,2:30 PM,TBA
HRM 303,001,Friday,"December 7, 2018",9:00 AM,11:00 AM,TBA
HRM 307,001,Monday,"December 10, 2018",9:00 AM,11:00 AM,TBA
HUMSC 101,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,Sched Only 
HUMSC 201,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only 
INDEV 100,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,TBA
INDEV 302,001,Thursday,"December 20, 2018",9:00 AM,11:30 AM,TBA
JAPAN 101R,"001,002",Tuesday,"December 18, 2018",9:00 AM,11:00 AM,Sched Only 
JAPAN 102R,001,Wednesday,"December 12, 2018",7:30 PM,9:30 PM,Sched Only 
JAPAN 201R,"001,002",Wednesday,"December 12, 2018",4:00 PM,6:30 PM,Sched Only 
JAPAN 202R,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,Sched Only 
JAPAN 301R,001,Saturday,"December 8, 2018",7:30 PM,10:00 PM,Sched Only 
KIN 104,001,Thursday,"December 20, 2018",9:00 AM,11:30 AM,TBA
KIN 104L,001-015,Monday,"December 17, 2018",9:00 AM,10:00 AM,Sched Only 
KIN 121,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
KIN 202,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,TBA
KIN 202L,001-014,Saturday,"December 15, 2018",4:00 PM,5:30 PM,TBA
KIN 217,"001,002",Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
KIN 255,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
KIN 255L,001-014,Monday,"December 10, 2018",4:00 PM,5:30 PM,TBA
KIN 301,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
KIN 346,001,Wednesday,"December 19, 2018",4:00 PM,6:30 PM,TBA
KIN 407,001,Wednesday,"December 12, 2018",7:30 PM,10:00 PM,TBA
KIN 422,001,Saturday,"December 15, 2018",7:30 PM,10:00 PM,TBA
KIN 428,001,Friday,"December 14, 2018",4:00 PM,6:30 PM,TBA
KIN 657,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
LAT 101,"001,002",Thursday,"December 20, 2018",9:00 AM,11:00 AM,TBA
LAT 201,001,Friday,"December 7, 2018",7:30 PM,9:30 PM,TBA
LS 101,001,Saturday,"December 15, 2018",12:30 PM,3:00 PM,Sched Only 
LS 101,002,Tuesday,"December 18, 2018",12:30 PM,2:30 PM,Sched Only 
LS 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
LS 224,001,Tuesday,"December 11, 2018",9:00 AM,10:30 AM,Sched Only
LS 271,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,Sched Only 
LS 271,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
LS 273,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
LS 283,001,Friday,"December 14, 2018",12:30 PM,2:30 PM,TBA
LS 291,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,Sched Only 
LS 300,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,Sched Only
LS 306,001,Saturday,"December 15, 2018",12:30 PM,2:30 PM,TBA
LS 325,001,Tuesday,"December 11, 2018",7:30 PM,9:30 PM,Sched Only
LS 496,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,Sched Only
MATBUS 470,001,Thursday,"December 20, 2018",9:00 AM,11:30 AM,TBA
MATBUS 471,001,Friday,"December 14, 2018",12:30 PM,3:00 PM,TBA
MATH 103,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
MATH 103,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 104,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
MATH 106,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
MATH 109,001-003,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,TBA
MATH 114,"001,002",Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
MATH 115,001-010,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,TBA
MATH 116,001-009,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
MATH 117,001-005,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
MATH 124,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,TBA
MATH 127,001-010,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
MATH 127,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 128,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,TBA
MATH 128,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 135,001-028,Thursday,"December 13, 2018",9:00 AM,11:30 AM,TBA
MATH 136,001-003,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
MATH 136,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 137,001-009,Tuesday,"December 11, 2018",12:30 PM,3:00 PM,TBA
MATH 137,010,Tuesday,"December 11, 2018",12:30 PM,3:00 PM,TBA
MATH 137,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 138,001-003,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,TBA
MATH 138,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 145,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,TBA
MATH 145,002,Thursday,"December 13, 2018",12:30 PM,3:00 PM,TBA
MATH 147,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
MATH 147,002,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
MATH 207,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,TBA
MATH 217,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
MATH 218,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
MATH 225,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
MATH 227,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
MATH 228,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,TBA
MATH 229,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,TBA
MATH 235,001-005,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
MATH 235,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 237,001-005,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,TBA
MATH 239,001-004,Wednesday,"December 19, 2018",4:00 PM,6:30 PM,TBA
MATH 245,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
MATH 247,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
MATH 249,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,TBA
ME 201,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,Sched Only
ME 202,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,Sched Only
ME 203,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only
ME 212,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only
ME 219,001,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,Sched Only
ME 220,001,Tuesday,"December 18, 2018",9:00 AM,11:30 AM,Sched Only
ME 230,001,Friday,"December 14, 2018",12:30 PM,3:00 PM,Sched Only
ME 235,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only
ME 250,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,Sched Only
ME 250,002,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
ME 262,001,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,Sched Only
ME 269,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only
ME 322,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,Sched Only
ME 351,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,Sched Only
ME 353,001,Monday,"December 17, 2018",4:00 PM,6:30 PM,Sched Only
ME 360,001,Wednesday,"December 19, 2018",4:00 PM,6:30 PM,Sched Only
ME 362,001,Thursday,"December 13, 2018",4:00 PM,6:30 PM,Sched Only
ME 401,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,Sched Only
ME 423,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,Sched Only
ME 436,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,Sched Only 
ME 459,001,Saturday,"December 8, 2018",7:30 PM,10:00 PM,Sched Only
ME 548,001,Wednesday,"December 19, 2018",7:30 PM,10:00 PM,Sched Only
ME 559,001,Friday,"December 14, 2018",12:30 PM,3:00 PM,Sched Only
ME 561,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,Sched Only
ME 599,001,Monday,"December 17, 2018",7:30 PM,10:00 PM,Sched Only
ME 599,002,Thursday,"December 13, 2018",9:00 AM,11:30 AM,Sched Only
ME 760,001,Monday,"December 17, 2018",7:30 PM,10:00 PM,Sched Only
MEDVL 105,001,Monday,"December 10, 2018",9:00 AM,11:00 AM,TBA
MEDVL 115,001,Friday,"December 7, 2018",7:30 PM,10:00 PM,Sched Only 
MEDVL 250R,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,Sched Only 
MNS 101,001,Friday,"December 14, 2018",4:00 PM,6:30 PM,TBA
MNS 211,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,TBA
MNS 321,001,Thursday,"December 20, 2018",9:00 AM,11:30 AM,TBA
MSCI 211,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,Sched Only
MSCI 211,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MSCI 240,001,Friday,"December 14, 2018",7:30 PM,10:00 PM,Sched Only
MSCI 261,001-003,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
MSCI 262,"001,002",Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
MSCI 271,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,Sched Only
MSCI 311,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,Sched Only
MSCI 331,001,Thursday,"December 20, 2018",12:30 PM,3:00 PM,TBA
MSCI 332,"001,002",Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only
MSCI 333,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
MSCI 342,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,TBA
MSCI 422,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,TBA
MSCI 432,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
MSCI 446,001,Wednesday,"December 12, 2018",4:00 PM,6:30 PM,Sched Only
MTE 201,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,Sched Only
MTE 202,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,Sched Only
MTE 203,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,Sched Only
MTE 204,001,Tuesday,"December 11, 2018",12:30 PM,3:00 PM,Sched Only
MTE 219,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,Sched Only
MTE 220,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,Sched Only
MTE 241,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,Sched Only
MTE 262,001,Thursday,"December 13, 2018",9:00 AM,11:30 AM,Sched Only
MTE 322,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only
MTE 360,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,Sched Only
MTE 420,001,Saturday,"December 15, 2018",7:30 PM,10:00 PM,Sched Only
MTE 545,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,Sched Only
MTHEL 131,001,Wednesday,"December 19, 2018",9:00 AM,11:00 AM,TBA
MUSIC 100,001,Thursday,"December 20, 2018",12:30 PM,3:00 PM,Sched Only 
MUSIC 140,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,Sched Only
MUSIC 231,001,Thursday,"December 13, 2018",9:00 AM,11:30 AM,Sched Only 
MUSIC 246,001,Friday,"December 14, 2018",7:30 PM,10:00 PM,Sched Only
MUSIC 254,001,Thursday,"December 20, 2018",12:30 PM,2:30 PM,Sched Only 
MUSIC 270,001,Tuesday,"December 18, 2018",7:30 PM,10:00 PM,Sched Only 
MUSIC 275,001,Thursday,"December 20, 2018",7:30 PM,10:00 PM,Sched Only 
MUSIC 370,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,Sched Only 
NE 100,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
NE 109,001,Saturday,"December 8, 2018",12:30 PM,1:30 PM,TBA
NE 111,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,Sched Only
NE 112,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
NE 121,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,TBA
NE 201,001,Monday,"December 10, 2018",9:00 AM,10:30 AM,TBA
NE 215,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
NE 216,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
NE 224,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,TBA
NE 232,001,Wednesday,"December 19, 2018",4:00 PM,6:30 PM,TBA
NE 241,001,Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
NE 335,001,Wednesday,"December 12, 2018",12:30 PM,3:00 PM,TBA
